Zip Code,Median age,Percent - 10 to 14 years,Percent - 15 to 17 years,Percent - 15 to 19 years,Percent - 15 to 44 years,Percent - 16 years and over,Percent - 18 to 24 years,Percent - 18 years and over,Percent - 20 to 24 years,Percent - 21 years and over,Percent - 25 to 29 years,Percent - 30 to 34 years,Percent - 35 to 39 years,Percent - 40 to 44 years,Percent - 45 to 49 years,Percent - 5 to 14 years,Percent - 5 to 9 years,Percent - 50 to 54 years,Percent - 55 to 59 years,Percent - 60 to 64 years,Percent - 60 years and over,Percent - 62 years and over,Percent - 65 to 69 years,Percent - 65 years and over,Percent - 70 to 74 years,Percent - 75 to 79 years,Percent - 75 years and over,Percent - 80 to 84 years,Percent - 85 years and over,Percent - Under 18 years,Percent - Under 5 years,Total population,Fy 2017,Fy 2018,FY 2019 Through 7/31/2019
78935,49.6,5.1,1.3,8.5,30.2,87.5,14.8,86.1,7.6,79,10.3,0,1.5,2.3,9.5,10.5,5.4,9.4,6.2,12.7,32.3,26.9,5.8,19.6,3.6,2.3,10.2,2.1,5.9,13.9,2.1,1509,21000,24450,35000
78938,31.6,0,5.6,5.6,38.9,80.4,12.5,74.8,12.5,74.8,9.5,5.9,5.3,0,9.2,7.4,7.4,3.6,3.9,6.2,24.9,23.4,10.1,18.7,5.3,3.3,3.3,0,0,25.2,12.2,337,12000,22250,22400
78940,51.3,6.1,3.7,7.4,28.6,85.5,8.7,83.3,5,79.3,3.3,5.1,3.8,4.1,6.1,10.4,4.3,7.8,6.6,8.2,37.8,32.8,10.2,29.7,5.9,6.7,13.5,3.6,3.2,16.7,2.6,2387,14000,21000,20000
78941,48.7,2.9,4.4,6.3,32,86.5,5.3,83.3,3.3,80.5,2.8,2.2,11.8,5.6,6.7,8.6,5.7,7.4,7.7,10.1,33.8,28.6,9.5,23.6,6.3,3.7,7.9,1.3,2.9,16.7,3.8,2791,53000,94600,126550
78942,38.6,5.8,5.2,9.5,39.7,79.2,11,75.3,6.8,69.8,4,6.2,7.1,6.1,6.4,13.8,8.1,6.3,5.3,5.9,22.9,20.9,3.1,17,5.3,3.2,8.5,2.1,3.2,24.7,5.6,8499,159100,315750,328050
78944,53.8,0.8,4.6,11.9,30.9,92.3,12.3,90,5,81.2,2.3,1,1,9.8,6.7,2.7,1.9,9.4,14.8,16.3,32.8,25.7,3.5,16.5,4.6,6.3,8.4,0.6,1.5,10,2.7,521,14000,13000,11000
78945,44.3,6.5,3.9,5.8,31.3,79.6,8.1,76.6,6.2,72.1,3.9,5.8,4.6,5.1,4.2,13.3,6.8,7.5,9.9,7.4,27.6,23.7,5.1,20.2,5.1,2.7,10,4,3.4,23.4,6.2,10107,226000,363750,525200
78947,43.3,5.5,4.2,5.4,31.8,77.3,4.7,75.2,3.5,72.5,5.3,4,8.4,5.1,5.4,14.2,8.6,6.2,8.8,9.1,27.2,23.6,6.7,18.1,4.2,2.9,7.2,3.3,1,24.8,6.4,4605,31000,32000,27250
78950,53.4,7.6,2.4,5.4,23.4,88.4,10.5,87.8,7.5,82.6,3.3,2.8,4.5,0,11.4,8.3,0.7,10.7,6.6,18.9,38.2,32.6,5.6,19.3,5.6,5.4,8.2,1.9,0.9,12.3,1.6,2000,1000,13000,10000
78956,46.3,6.5,2.8,6.2,30.6,82.3,7.5,80.1,4.1,75.6,6.4,5.4,4,4.5,7.6,12.1,5.7,6.3,5.4,6.8,33,29,7.2,26.2,4.3,5.8,14.7,4.2,4.7,19.9,4.9,5518,97000,183550,186800
78957,42.9,6.7,3.6,6.6,33.1,79.5,8.2,77.1,5.3,72.7,4.6,6.5,3.4,6.8,5.5,13.9,7.2,9,7.6,5.5,25.5,23,6.1,20,4.2,3.6,9.7,2.1,4,22.9,5.5,9310,70950,211600,165800
78959,45.3,7.2,4.4,9.1,33.6,82.4,8.6,79.5,4,73.5,4.3,3.4,5.6,7.2,8.4,9,1.8,6.5,10.1,6,25.4,23.5,7.1,19.4,2.8,4.6,9.6,2.1,2.9,20.5,7.1,2047,19000,28400,28900
78962,48.1,5.7,6.4,7.8,29.7,81.7,7.2,77.9,5.8,74.6,1.6,2.9,5.6,5.9,6.5,10.4,4.7,8.8,8.8,8.1,30.5,27.4,8.3,22.4,4.8,3.1,9.3,2.4,3.8,22.1,5.3,5200,129000,186100,272100
79005,34.5,5.4,2.6,6,39.7,78.8,9.5,76.2,6.1,72.6,10.6,7.6,5.5,3.9,5.2,11.2,5.8,9.7,5,6.4,19.2,16.3,3.1,12.8,3,3.2,6.8,1.2,2.4,23.8,10,1653,15000,15000,19750
79007,35.7,6.9,4.4,6.7,39.8,77.2,10.1,74,7.9,68.9,5.3,6.8,6.5,6.6,6.3,14.4,7.5,6.3,7.6,5.2,18.3,16.2,4.2,13.1,3,2.1,5.9,1.9,1.9,26,7.2,14415,517150,633950,734600
79013,26.1,10.1,7,12.6,44.7,69,11.8,62,6.2,53.2,5.4,6.2,7,7.3,7.6,18.1,8,4.3,4,4,8.3,7.6,2.5,4.3,1.2,0.6,0.7,0.1,0,38,12.9,3707,75000,105850,55000
79014,35.1,11.9,5,7.9,37.1,72.2,8.2,67.9,5.3,64.4,4.1,5.4,7.6,6.8,6.6,20,8.1,4.7,6.7,5.3,17.8,16.1,5.7,12.5,2.3,1.2,4.6,1.8,1.6,32.1,7.1,4119,28000,34000,28700
79015,29.8,6.4,4.1,10.1,48.4,79.1,19.7,76.5,13.7,66.8,7,6.2,5.6,5.7,5.7,13.6,7.3,6.1,4.3,4,16.1,14.5,4.4,12.2,2.9,2.1,4.9,1.1,1.6,23.5,5.8,21576,58000,68000,69000
79019,45.8,6.4,4.8,6.8,30.9,79.1,5.2,76.6,3.2,73.1,3,5.9,7.1,4.9,7.1,12.8,6.4,5.1,11.5,6.1,26.9,24.4,7.2,20.8,4.6,3.8,9,2.7,2.6,23.4,5.8,1756,42000,56000,71000
79022,34.3,8.1,4.2,6.5,42.7,76.3,6.6,73.4,4.3,70.6,8.6,8.9,6.9,7.5,6.5,14.5,6.3,6.7,5.5,5,16.2,14.3,2.7,11.2,3.2,2.3,5.2,1.6,1.4,26.6,7.9,11488,109000,136000,161000
79027,33.1,7.2,3.1,7.6,36.2,72.3,11.4,69.8,6.9,62.9,4.6,5.9,3.7,7.5,5.4,18.2,11,5,4.1,7.4,22.1,17.7,4.8,14.6,4.3,2.4,5.5,1.2,1.9,30.2,9,5090,21000,30100,21400
79029,30.2,8.8,4.1,7,42.2,71.8,11,68.9,8.1,64.9,7.7,7.3,5.1,7,4.7,18.8,10,5.8,5.2,5,15.2,13.3,3.9,10.2,1.6,1.6,4.8,1.4,1.7,31.1,8.2,16010,320950,282150,246850
79034,35.2,9.8,9.3,11.7,37.7,69.7,6.5,65.1,4.1,61.7,3.3,5,8.7,4.9,2.5,21.5,11.7,5.4,5.2,5.7,23.7,21.6,4.6,18,3.9,5,9.5,2.2,2.2,34.9,4.1,634,29000,29750,87250
79035,34.3,9.9,3.6,6.4,36.7,73.2,8.2,70.3,5.3,66.9,5.8,8,5.4,5.7,5.3,18.7,8.9,5.9,6.7,6.4,19.2,15.2,4.8,12.7,2.9,1.3,5,1.6,2.1,29.7,7.4,4892,2000,6000,25000
79036,39.9,5.8,3.4,6.4,35.2,78.5,6.4,76,3.3,71.4,5.9,8.6,5.2,5.8,4.3,14,8.2,5.5,4.9,10.4,29.5,22.9,6.2,19.1,2.8,4.9,10.1,3.3,1.9,24,6.7,5253,35000,38600,110000
79040,26.7,8.4,4.2,6,40.7,72.8,15.8,69.7,13.9,67.1,5,4,6.3,5.4,9.4,16.8,8.5,3.2,5.1,3.2,15.5,14.7,5.5,12.4,2.4,2.3,4.5,0.5,1.7,30.3,9.3,1771,15000,17000,16000
79041,36.2,9.8,7.7,9.6,37.8,74.6,9.9,69.1,8,64.9,3,5,7.2,5,6.6,18.4,8.7,5.6,5.5,5.7,21.3,17.3,3.3,15.6,3.3,4.2,9,2.2,2.7,30.9,4.8,3199,2000,7000,18750
79045,31.8,9.4,5.3,7.9,39.5,72.1,9.8,68.6,7.2,64.6,6.8,5.5,6.8,5.4,5.8,17.4,7.9,5.7,5.9,5,16.9,14.9,4.3,11.9,2.5,2.2,5,1.4,1.4,31.4,8.8,19066,245000,322250,505650
79046,37.2,6.3,2.8,5.5,28.9,74.7,7.7,71.9,5,68.6,4.9,7.5,3.6,2.4,3.3,20,13.7,8,9.1,5.8,25.3,23.4,3.8,19.5,3.5,5,12.3,3.8,3.5,28.1,5.3,636,31000,71350,35550
79057,38.4,9.7,4.1,6,34.8,74,5.1,71.2,3.3,68.1,6,7.5,4.3,7.8,5.8,17.7,8,2.1,2.9,7.4,29.7,27.4,5.7,22.3,6.1,6,10.5,2.6,1.8,28.8,7,1595,6000,8000,6000
79065,36.8,7.2,4.1,6.2,39.4,77.4,8.1,74.9,6.1,71.1,6.6,7.2,7.6,5.8,6.2,13.8,6.6,6.5,6.7,4.7,20.2,18.7,4.6,15.5,3.5,2.4,7.3,2.5,2.5,25.1,7.1,21082,175450,228600,289250
79068,39.2,5.8,5.6,9.9,37.5,77.7,9.4,73.8,5.1,67.8,5.3,6.5,3.1,7.7,8.1,12.6,6.9,5.7,9.5,3.5,18.7,17.3,4.3,15.1,4.2,4,6.6,1.3,1.3,26.2,8.1,3043,43000,32000,33000
79070,31.4,10.4,5.2,9.1,40.8,71.9,9.5,68.2,5.7,62.9,6.9,5.9,7.1,6.1,6.7,17.9,7.6,5.4,6.5,4.2,14,12.8,3.1,9.8,2.4,2.1,4.3,1.3,0.9,31.8,8.7,10183,135000,161250,225900
79072,32.3,8.2,4.3,8.1,42.3,75.2,11.9,72.6,8.1,67.1,7.9,6.8,5.1,6.2,6,15.4,7.1,5.5,6,4.7,17.1,15.4,3.6,12.5,3.3,1.8,5.6,1.6,2.1,27.4,7.7,26829,590000,600500,293100
79079,43.4,5.4,5,7.8,33.8,79.3,6.9,75.9,4,72,5.3,4.7,5,6.8,4.4,13.3,7.9,9.4,7.7,5.4,25.7,23.9,7,20.3,4.8,3.3,8.5,2.7,2.5,24.1,5.8,2696,49000,69000,85000
79081,34.9,12.4,5.3,5.5,37.5,71.7,4.8,68.3,4.6,67.8,7.2,6.4,4.4,9.3,4.2,19.8,7.4,6.2,5.6,4.6,20.1,19.1,3.6,15.4,4,4.6,7.8,1.5,1.7,31.7,6.6,4065,69000,33000,47000
79083,42.1,7.2,5.5,7.1,34.7,80.5,6.4,76.7,4.7,71.6,3.9,7.4,6.3,5.2,4.2,14.5,7.2,5.2,8,8.7,30.1,26.4,8.3,21.4,5.1,4.6,8.1,1.9,1.6,23.3,3.3,2155,40000,33000,32000
79084,37.2,7.8,4.7,9,42.2,77.6,8.7,74.2,4.4,69.1,5.3,7.5,6.9,9.1,6.3,14.8,7,6.8,4.9,7.1,18.7,15.3,4.9,11.5,2.5,1.8,4.2,1.4,1,25.8,6.3,2384,55000,78000,80000
79086,40.5,9.8,4.9,6.9,32.9,77.6,7.7,74.4,5.7,70.3,4.2,6.2,5.6,4.4,10.8,14.9,5.2,6.5,6.1,6.7,22.9,20.6,6.6,16.3,4.1,2.4,5.6,1.9,1.4,25.6,5.8,2283,19000,19000,17000
79087,43.9,11.2,3.2,4.9,32.8,80.9,8.5,78.5,6.8,76.5,8,3,5.9,4.2,8,15.4,4.2,6.4,4.2,6.3,30.3,28.4,8,24,6.8,5.2,9.3,1.5,2.5,21.5,2.9,591,7000,7300,10000
79088,36.1,7,4.7,6.2,38.2,78.1,5.3,74.4,3.9,71.9,9.8,7.2,7.5,3.6,3.6,14,7,7.3,5.2,7.3,24.8,22.6,5.2,17.5,3.5,4.1,8.9,2.1,2.7,25.6,6.9,5756,16000,13550,13600
79092,38.9,7.2,3.9,5.8,39.5,78.7,3.9,76.5,1.9,73.9,9,7.1,7.4,8.2,5.7,13.9,6.7,7.1,8.2,5,19.9,18.8,6.6,14.9,3.5,2.8,4.9,0.8,1.2,23.5,5.7,985,37000,33000,42000
79095,39.8,6.9,4.1,6.3,35.4,78,8.3,75.8,6.1,73.2,5.7,6.5,5.7,5.2,3.4,13.8,6.9,7.8,8.3,7.4,25,21.9,6.2,17.7,3.8,1.1,7.7,2.1,4.5,24.2,6.3,2699,15000,31000,13000
79096,34.9,8,2.7,3.9,35.9,73,7.7,71.5,6.4,69.7,6.7,7.6,5.8,5.4,5.7,17.1,9.1,4.5,8.1,3.5,19.9,19.7,4.9,16.4,4.6,2.4,6.9,2.1,2.4,28.5,8.7,2231,23000,39000,36000
79097,37.7,8.1,1.8,2.1,32.8,74.3,5.9,72.4,5.6,70.7,6,6.9,7.2,4.9,5.4,17.5,9.4,10.5,3.9,3.8,21.7,20.4,8,17.9,3.1,1.5,6.8,3.4,1.9,27.6,8.3,1037,21000,28000,35000
79101,48.7,0.4,0.6,1.6,33.9,87,8,87,7,85.6,4.9,8.6,4.5,7.3,4.7,10.6,10.2,4.9,7.4,5,36.8,33.5,5.4,31.7,4.5,4.4,21.8,6.1,11.3,13,1.8,2185,131650,203500,240000
79102,30.8,6.4,5,7.9,44.7,75.5,11.8,72.1,9,67.5,8.6,7.9,5.5,5.8,5.2,15.5,9.1,5.6,5.9,5.4,15.8,13.3,4.2,10.4,2.3,2.1,3.9,0.6,1.3,27.9,7.4,9586,150250,177650,198850
79103,33.1,8.2,5.6,7.6,39.1,74.3,8.6,70.2,6.6,67.2,7.8,7.3,5,4.8,5.5,17,8.8,5.9,8.6,5.3,16.7,14.5,4,11.4,2.5,2.6,4.9,0.9,1.3,29.8,7.2,10880,204000,288150,332350
79104,34.1,7.8,5.5,8.1,39.8,74.6,7.1,70.4,4.5,66.9,7.7,8.8,5.7,5,5.6,15.4,7.6,7.3,6.3,5.6,16.9,15.5,3.3,11.3,3.3,1.8,4.7,1.6,1.3,29.6,8.7,6727,27000,26000,37000
79106,34.1,5.9,3.2,5.1,40.6,76.6,9.2,74.8,7.3,71.4,9.3,7.2,6.3,5.3,5.1,14.2,8.3,5.5,7.3,4.8,19.5,17.6,3.8,14.7,3,2.7,8,2.2,3.1,25.2,7.7,27883,387950,551900,593700
79107,27.7,8.2,4.2,7.5,43.5,69.2,11.5,66.3,8.3,61.4,8.5,6.4,6.6,6.3,5.5,18.6,10.4,4.8,4.6,4,12.2,10.3,3.1,8.2,2.1,1.7,2.9,0.8,0.5,33.7,10.8,35188,160600,240450,315350
79108,41.9,4.5,2.8,4.6,40.8,85.5,5.9,83.4,4.1,80.8,5.7,8.8,9.5,8.2,9.8,8.8,4.3,9.3,8.7,5,17.7,15.2,4.6,12.7,3.4,2.3,4.7,1.3,1,16.6,5,16479,74000,104000,80000
79109,36.7,6.2,3.8,6.5,40.6,79,9.8,76.7,7.1,72.3,6.9,8,6.3,5.8,6,13.2,7,5.7,6.4,5.5,21.7,19.7,4.8,16.2,3.9,3,7.5,2.2,2.3,23.3,6.4,44211,722000,946750,1009200
79110,33.5,7.5,5.4,7.7,44.4,75.3,9,71.9,6.7,68.4,8,8.5,8.4,5.1,5,14.4,6.8,7,5.6,5.4,15.3,13,3.2,9.8,2.5,1.6,4.1,1.8,0.8,28.1,8.4,19242,228000,368100,309150
79118,35,7.5,4.2,7.1,40.3,76.4,6.3,73.5,3.4,69.5,8.6,8.6,5.9,6.7,5.5,15.9,8.4,8,7.3,6,16.7,13.7,4.2,10.7,3,1.6,3.4,1.6,0.3,26.5,6.4,22279,153700,222800,197250
79119,36.8,5.6,3.8,5,39.4,76.4,6.6,74.1,5.5,71.7,7.7,6.4,8.4,6.5,6.4,13.4,7.8,5.5,6.1,7.1,20.5,17.8,5.3,13.4,3,1.9,5.1,1.8,1.4,25.9,8.7,15884,85000,117000,114750
79121,50.7,3.1,2.9,7.2,35.6,89.4,9.5,87.3,5.2,81.8,6.8,5.4,5.2,5.9,3.3,6.8,3.7,6.4,10.5,11.6,34.4,29.7,7.7,22.7,5.1,4.1,10,3.8,2.1,12.7,3,6582,49000,69000,48000
79124,39.8,6.1,4.1,5.8,33.7,75.1,5.9,72.7,4.3,70.7,4,5.3,7.7,6.6,7.1,15.7,9.5,5.3,7.2,6.2,23.5,20.8,7,17.3,3.9,3.5,6.4,1.7,1.2,27.3,7.5,8720,148000,195000,156000
79201,32.9,6.7,2.7,4.5,48,81.4,12.3,79.9,10.6,77.4,10.8,9.4,8.4,4.3,3.4,11.2,4.5,5.1,5.1,5.7,21,18.7,3.2,15.3,4.8,2.1,7.4,2.9,2.5,20.1,6.2,7066,33000,68050,65100
79225,39.4,5.7,2.7,6.3,39,82.6,10.8,81.2,7.2,76.5,8.3,6.7,6.4,4.1,7.3,10.3,4.7,9.7,2.4,4.1,25.5,24.3,7.8,21.4,7.3,3.3,6.2,1.8,1.2,18.8,5.8,1075,4000,6000,13000
79226,40,5.2,4.9,12.3,39.1,82.5,16.4,79.4,9,68.4,4.2,3.9,4.8,4.9,4.3,10.7,5.5,7.3,5.2,7.5,28.3,25.3,5.2,20.8,5.1,5.7,10.5,2.7,2.1,20.6,5.1,2967,72000,97900,118000
79227,49,7.8,4,7,29.6,84.1,6.7,80.4,3.7,76.6,2.6,2.7,8.8,4.8,6.1,12.2,4.5,10,6.3,5.6,32.3,30.7,6.2,26.7,5.8,6.5,14.7,4.3,3.9,19.6,3.4,1454,15000,19000,24000
79233,56.3,3.4,7.9,14.6,32.6,94.4,6.7,86.5,0,79.8,0,2.2,5.6,10.1,0,5.6,2.2,6.7,19.1,15.7,36,25.8,11.2,20.2,1.1,2.2,7.9,4.5,1.1,13.5,0,89,29000,26000,22000
79235,37.3,8.4,4.8,6.5,36.1,74.6,8.1,71.2,6.5,68.5,3.6,6.3,7.7,5.6,4.5,15.5,7.1,5,7.4,4.7,23.1,20.4,5,18.4,5.6,3.5,7.8,1.7,2.6,28.8,8.5,3621,34000,51500,90800
79241,38.1,7.1,5.2,8.6,36.7,80.5,9.2,76.1,5.8,71.9,5.6,5.2,6.7,4.9,5.3,15.1,8.1,7,6.2,7.2,26,24,3.3,18.8,6.2,2.6,9.2,3.6,3,23.9,3.6,2196,4000,14000,12150
79244,31.4,7.2,5.3,9.4,38.6,73.3,7.2,69.3,3.1,65.2,11.2,7.2,4.2,3.6,2.5,18.9,11.7,5.3,4.4,0.7,23.8,23.1,7.7,23.1,6.6,6,8.8,0.9,1.9,30.7,6.5,753,4000,3000,9000
79245,42.6,12.2,4.6,9.4,32.3,78.7,9.6,75.8,4.7,70.6,2.4,4.3,6,5.4,7.9,16.2,4,5.7,5.2,7.7,29.3,27,6.5,21.6,5.5,5,9.6,2,2.6,24.2,3.4,2467,26000,30000,35000
79248,47.3,7,5.3,6,24.1,76.2,2.6,72.5,1.9,71.8,6.8,3.1,3.9,2.4,9.6,11.6,4.6,6,7.5,5.1,30.6,29.1,8,25.5,6.9,7.2,10.6,2.1,1.2,27.5,10.7,1442,20000,19000,21000
79252,45.3,6.1,3,4.5,28.7,78.1,5.9,76,4.4,74.1,6.3,5.5,4,4.1,7.5,16.9,10.8,5.2,9.6,8,27.9,25.6,6,19.9,4.9,4,9,2.1,2.8,24,4.1,2996,153850,161000,148000
79311,36.2,9.1,4.8,8.3,37,76.1,10.5,73.3,7.1,68.2,4,6.6,5,6,6.2,15.7,6.6,7.7,5,5.9,22.3,19.4,5.4,16.3,3.7,3.4,7.2,2.6,1.1,26.7,6.2,3615,3000,7000,19000
79316,34.6,7,4.2,7.7,39.1,75.6,8.8,72.7,5.2,68.4,7.7,7.2,6.2,5.1,6,15.2,8.1,6.1,5,5.6,20.6,18.4,4.2,15,4,2.6,6.8,2.5,1.8,27.3,7.9,11510,69000,90150,100900
79322,43.4,8.7,3.6,5.8,30.9,77.7,10.5,75.9,8.4,70.1,4,3,3.6,6.2,5.6,14.1,5.4,6.3,8,8.8,28.7,24.9,4.5,19.9,6.1,5.1,9.3,2.6,1.6,24.1,6.4,1927,18000,19850,17000
79323,30.4,8.6,5.1,6.8,38.5,67.4,9,64.7,7.3,60.9,5.1,6.3,6,6.9,6.3,20.3,11.7,4,7.3,3.3,13.7,11.5,3.4,10.4,2.8,2.6,4.2,1.5,0.2,35.3,9.9,7367,77000,98350,159000
79325,38.2,8.4,6.1,9.4,35.8,76.8,7.4,72.4,4.1,68.7,4.7,5.3,7.7,4.6,7,15.7,7.3,5.9,6.7,6.4,23.1,18.5,4.8,16.7,3.7,2.4,8.2,4,1.8,27.6,5.9,2492,45000,51000,88000
79329,37.5,8.4,3.4,5.8,38.2,77.9,11.5,75.4,9.2,71.6,6.3,4.7,6.9,5.4,8.1,15.1,6.7,5.6,6.5,4.9,20.4,18.4,6.7,15.4,2.7,1.5,5.9,3,1.4,24.6,6.1,3216,15000,4850,29000
79331,32.8,8.2,3.7,5.5,43.6,78.2,11,75,9.3,71.7,9.5,7.4,6,5.9,4.8,14.6,6.4,5.9,5.5,4.6,19,17.2,4.2,14.4,3.4,2.1,6.7,2.6,2,25,6.7,12742,187000,276650,413000
79336,33.1,7.7,4.6,9.2,41.9,77.7,13,74.2,8.4,66.9,6.6,6.4,5.2,6.1,5.4,14.7,7,6,5.3,6.4,20.2,17.7,4.4,13.8,3.4,2.7,6,1.6,1.7,25.8,6.5,17229,123000,159650,348300
79339,31.8,7.7,3.1,6.3,35.8,72.8,9.3,70.9,6.1,66.7,6.4,9.9,4.6,2.4,5.5,17.7,10,7.1,4.1,5.5,21.6,18.9,5,16.1,4.3,3,6.9,2.2,1.6,29.1,8.3,6624,65000,113500,71000
79343,32.7,7.3,5.1,7.4,39,72.8,11.7,69.8,9.4,66.5,5.7,4.4,5,7.1,3,18.9,11.6,6.4,7.4,5.3,19,17.1,3.6,13.7,3.8,1.8,6.4,1.9,2.6,30.2,6.2,1653,3000,3000,4000
79346,33.1,7.9,4.5,8.5,39.1,74.2,9.4,70.8,5.4,65.1,6.9,8.5,3.6,6.2,4.4,15.6,7.8,4.8,6.4,5.3,20.6,18.1,5,15.3,2.6,4.6,7.7,1.8,1.3,29.2,9.1,2251,33000,26000,40000
79347,34.7,5,6.4,11.3,42.4,73.5,9.8,70.4,4.9,64.9,6.8,4,9.7,5.7,3,15.5,10.4,5.5,4.9,6.7,21,17.6,4.5,14.4,2.7,3.4,7.2,2,1.7,29.6,7.7,7212,25550,38100,45400
79350,33.3,4.7,6.2,6.2,36.3,72.6,6.8,67.8,6.8,65.2,7.1,6.5,5.3,4.4,4.1,18.9,14.2,6.5,8.3,3.2,18.9,17.1,9.4,15.6,2.4,2.1,3.8,0.6,1.2,32.2,7.1,339,2000,9000,10050
79355,33.3,7.3,5.6,8.9,40,75.4,7.5,71.5,4.1,67.2,8.2,7.6,3.9,7.3,5.1,15,7.7,6.1,7.7,7.5,18.1,13.2,1.6,10.5,4.6,3,4.3,0.8,0.5,28.5,8,1889,24000,36000,43000
79356,40.1,4.6,4.4,5.4,49.3,85.5,6.4,82.3,5.4,80.8,8.1,8.5,9,12.9,8.4,9.3,4.7,7.3,6.6,4.1,15.1,13.3,3.2,10.9,2.7,3,5.1,1.1,1,17.7,4,6372,37000,61300,105000
79357,36.1,9.8,4.4,8.4,39.9,75.7,8.2,72.4,4.2,67.8,5.3,7.5,8.1,6.5,4.5,15.5,5.7,6.1,5.4,3.8,20.9,19.1,6.8,17.1,2.3,3.8,8,1.5,2.7,27.6,7.7,2260,45000,49000,62000
79358,40.6,10.6,4.7,6.7,35.8,77.5,4.6,74.2,2.7,71.8,8.1,3.9,6.6,7.9,6.8,16.2,5.6,6.5,7.4,4.8,22.4,19.3,3.6,17.6,3.9,4.3,10.1,4,1.9,25.8,4.9,1080,13000,9000,17000
79359,28.5,7.1,6.7,8.3,36.6,68.1,9.4,64.1,7.8,61.4,7.2,3.3,5.8,4.1,6.1,18.9,11.9,4.4,4.5,8.2,19.2,16.4,3.3,11,4.8,2.2,2.9,0.2,0.4,35.9,10.3,2900,11000,27000,35050
79360,28,10.5,5.1,8.6,41.6,68.1,10.3,65,6.7,60.3,7.1,6.7,6.8,5.6,5.6,19.7,9.3,6.2,4.9,3.3,11.7,10.7,2.2,8.4,2,1.6,4.2,1,1.6,35,10.2,15623,227300,516200,788400
79363,37,9.3,7.5,10.4,39.6,73.9,8.6,69.3,5.8,65.5,3.5,5.9,5.8,8.3,9.1,17.8,8.5,6.3,5,4.9,16.9,14.7,5.7,12,3.7,0.9,2.7,0.8,1,30.7,5.3,5799,16000,14250,15000
79364,35.3,8.6,2.6,3.9,31.1,75.6,6.6,73.2,5.4,70,8.6,7.7,2.7,2.8,4.1,16.8,8.2,6.9,5.9,7.9,27.9,25.4,8.5,19.9,2.7,3.4,8.7,2.7,2.6,26.8,7.4,7710,92000,142900,146000
79370,42.1,7.5,3.6,6.2,37.2,82.4,6.8,79.1,4.2,75.8,3.2,7.3,5.5,10.8,2.5,12.3,4.8,9.4,4.5,7.5,29.1,25.7,5.9,21.6,6.4,5.9,9.3,2.6,0.8,20.9,5,1572,6000,10000,10000
79372,34.8,7.2,3.3,7.6,40.2,75.9,11,73.8,6.6,66.4,5.6,7.6,5.8,6.9,5.2,15.4,8.2,8.3,5.6,5.6,17.7,15.5,3.5,12.1,5.1,0.3,3.4,1.4,1.8,26.2,7.5,1191,19000,17000,6000
79373,39.2,5.1,3,6.3,32.9,76.3,9.1,73.9,5.7,68.7,5.4,6.3,3.8,5.4,5.8,14.2,9.2,6.3,6.1,5.2,25.7,23.8,8.7,20.6,4.4,2.7,7.4,2.5,2.2,26.1,8.9,2903,16000,17000,17000
79382,34.6,8.6,4.6,7,38,73.8,8.7,70.3,6.3,65.4,7,4.8,6.3,6.6,9.1,17.2,8.7,6.3,6.6,4.8,15,13.9,3.5,10.2,3.5,1.1,3.2,1.9,0.2,29.7,7.8,7122,13700,20000,20800
79401,22,1.7,2.1,10.8,78.3,90.5,54.8,88.8,46.1,63.1,9.6,4.7,3.7,3.3,1.6,4.4,2.7,3.9,3.8,1.2,3.3,2.7,0.6,2.1,0.4,0.7,1.1,0.3,0.1,11.2,4.6,7909,113000,175150,141900
79403,34,7.9,4.7,7.4,41.2,75.5,10.2,72.4,7.6,68.2,6.3,7.6,6.8,5.6,6.4,15.5,7.6,5.8,5.3,5.3,18.3,15.6,3.8,13,3.4,2.5,5.8,1.5,1.8,27.6,7.4,17401,137750,198400,168000
79404,35.1,8.1,4.5,7.1,38.1,75.2,8.5,72,5.8,68.1,6.4,7,5.9,5.8,7.5,17.3,9.2,6.1,5.9,6,19,16.6,4.8,13,4,1.6,4.1,1.5,1.1,28,6.2,10347,145000,163250,188850
79407,31.3,6.9,4.6,9.4,50.9,80.7,18.2,77.8,13.3,71.4,8.4,7.1,6.2,6.4,4.7,12.2,5.4,6.1,6.3,3.7,14.3,12.9,3,10.6,2.3,2.1,5.3,1.1,2,22.2,5.4,21028,130000,178700,164650
79410,26.4,4.5,2,3.5,58.3,87.6,34,86.4,32.6,73.9,7,6.4,4.1,4.7,4.4,8.1,3.6,5.4,4.2,4.2,16.2,13.9,3.1,11.9,2.8,1.3,6,2.4,2.4,13.6,3.5,9583,15000,8650,13700
79411,28.2,4.1,4.5,7.7,57.2,83.1,25.8,80.4,22.5,73.4,7.5,4.1,7.6,7.8,5.8,9.8,5.7,4.8,5.2,2.9,11.8,10.6,2.7,8.9,1.7,2.2,4.5,2,0.3,19.6,5.4,7894,29000,77800,82000
79412,29.7,9.2,5.6,9.5,43.8,72.9,13.8,69.3,9.9,63.4,5.9,6.3,8,4.3,4.3,17.7,8.5,7.2,5.1,4.4,14.4,13.2,3.3,10.1,2.9,1.5,3.9,1.3,1.1,30.7,7.4,17141,119000,154000,239950
