Zip Code,Scratcher Sales Amount,Income Per Household Amount,Population Count,Price Point,Male Population Count,Female Population Count,Asian Population Count,Black Population Count,Hawaiian Population Count,Hispanic Population Count,Indian Population Count,White Population Count,Other Population Count,Total Population,Male Population Ratio,Female Population Ratio,Asian Population Ratio,Black Population Ratio,Hawaiian Population Ratio,Hispanic Population Ratio,Indian Population Ratio,White Population Ratio,Other Population Ratio,Ticket count,Ticket Per Capita,Sales Per Capita
85040,9477230.00,35164,29352,10,14881,14471,601,6523,203,19032,1027,11313,11108,49807,0.506984192,0.493015808,0.012066577,0.130965527,0.004075732,0.382114964,0.020619592,0.227136748,0.223020861,947723,19.02790772,190.2790772
85040,8490300.00,35164,29352,20,14881,14471,601,6523,203,19032,1027,11313,11108,49807,0.506984192,0.493015808,0.012066577,0.130965527,0.004075732,0.382114964,0.020619592,0.227136748,0.223020861,424515,8.52319955,170.463991
85040,2378610.00,35164,29352,30,14881,14471,601,6523,203,19032,1027,11313,11108,49807,0.506984192,0.493015808,0.012066577,0.130965527,0.004075732,0.382114964,0.020619592,0.227136748,0.223020861,79287,1.591884675,47.75654025
85041,7511325.00,50735,54947,5,27099,27848,1898,8698,233,36230,1844,26998,17924,93825,0.493184341,0.506815659,0.02022915,0.092704503,0.002483347,0.386144418,0.01965361,0.287748468,0.191036504,1502265,16.01135092,80.0567546
85041,6083680.00,50735,54947,20,27099,27848,1898,8698,233,36230,1844,26998,17924,93825,0.493184341,0.506815659,0.02022915,0.092704503,0.002483347,0.386144418,0.01965361,0.287748468,0.191036504,304184,3.242035705,64.8407141
85041,5983400.00,50735,54947,10,27099,27848,1898,8698,233,36230,1844,26998,17924,93825,0.493184341,0.506815659,0.02022915,0.092704503,0.002483347,0.386144418,0.01965361,0.287748468,0.191036504,598340,6.37719158,63.7719158
85041,1760790.00,50735,54947,30,27099,27848,1898,8698,233,36230,1844,26998,17924,93825,0.493184341,0.506815659,0.02022915,0.092704503,0.002483347,0.386144418,0.01965361,0.287748468,0.191036504,58693,0.62555822,18.7667466
85042,2991040.00,49310,40962,10,20390,20572,1248,7678,174,22892,1471,20628,11549,65640,0.497778429,0.502221571,0.019012797,0.116971359,0.002650823,0.348750762,0.022410116,0.314259598,0.175944546,299104,4.556733699,45.56733699
85042,2970360.00,49310,40962,5,20390,20572,1248,7678,174,22892,1471,20628,11549,65640,0.497778429,0.502221571,0.019012797,0.116971359,0.002650823,0.348750762,0.022410116,0.314259598,0.175944546,594072,9.050457038,45.25228519
85042,2868780.00,49310,40962,20,20390,20572,1248,7678,174,22892,1471,20628,11549,65640,0.497778429,0.502221571,0.019012797,0.116971359,0.002650823,0.348750762,0.022410116,0.314259598,0.175944546,143439,2.18523766,43.7047532
85042,979560.00,49310,40962,30,20390,20572,1248,7678,174,22892,1471,20628,11549,65640,0.497778429,0.502221571,0.019012797,0.116971359,0.002650823,0.348750762,0.022410116,0.314259598,0.175944546,32652,0.497440585,14.92321755
85043,6258040.00,48559,30560,10,15068,15492,883,3202,97,21617,871,15584,11186,53440,0.493062827,0.506937173,0.016523204,0.059917665,0.00181512,0.404509731,0.016298653,0.291616766,0.209318862,625804,11.71040419,117.1040419
85043,6168980.00,48559,30560,20,15068,15492,883,3202,97,21617,871,15584,11186,53440,0.493062827,0.506937173,0.016523204,0.059917665,0.00181512,0.404509731,0.016298653,0.291616766,0.209318862,308449,5.771875,115.4375
85043,5791765.00,48559,30560,5,15068,15492,883,3202,97,21617,871,15584,11186,53440,0.493062827,0.506937173,0.016523204,0.059917665,0.00181512,0.404509731,0.016298653,0.291616766,0.209318862,1158353,21.67576722,108.3788361
85043,1853580.00,48559,30560,30,15068,15492,883,3202,97,21617,871,15584,11186,53440,0.493062827,0.506937173,0.016523204,0.059917665,0.00181512,0.404509731,0.016298653,0.291616766,0.209318862,61786,1.15617515,34.68525449
85044,3553400.00,73743,37993,20,18647,19346,2297,3029,151,5356,1218,30957,1855,44863,0.490800937,0.509199063,0.051200321,0.067516662,0.003365803,0.119385685,0.027149321,0.690034104,0.041348104,177670,3.960279072,79.20558144
85044,2834760.00,73743,37993,10,18647,19346,2297,3029,151,5356,1218,30957,1855,44863,0.490800937,0.509199063,0.051200321,0.067516662,0.003365803,0.119385685,0.027149321,0.690034104,0.041348104,283476,6.318703609,63.18703609
85044,2215420.00,73743,37993,5,18647,19346,2297,3029,151,5356,1218,30957,1855,44863,0.490800937,0.509199063,0.051200321,0.067516662,0.003365803,0.119385685,0.027149321,0.690034104,0.041348104,443084,9.876379199,49.38189599
85044,976950.00,73743,37993,30,18647,19346,2297,3029,151,5356,1218,30957,1855,44863,0.490800937,0.509199063,0.051200321,0.067516662,0.003365803,0.119385685,0.027149321,0.690034104,0.041348104,32565,0.725876558,21.77629673
85048,3782700.00,101546,33449,20,16411,17038,2852,1960,152,3785,569,28091,1199,38608,0.490627522,0.509372478,0.0738707,0.05076668,0.003937008,0.098036676,0.014737878,0.727595317,0.03105574,189135,4.89885516,97.97710319
85048,2820200.00,101546,33449,10,16411,17038,2852,1960,152,3785,569,28091,1199,38608,0.490627522,0.509372478,0.0738707,0.05076668,0.003937008,0.098036676,0.014737878,0.727595317,0.03105574,282020,7.304703688,73.04703688
85048,1979100.00,101546,33449,5,16411,17038,2852,1960,152,3785,569,28091,1199,38608,0.490627522,0.509372478,0.0738707,0.05076668,0.003937008,0.098036676,0.014737878,0.727595317,0.03105574,395820,10.25227932,51.2613966
85048,1394940.00,101546,33449,30,16411,17038,2852,1960,152,3785,569,28091,1199,38608,0.490627522,0.509372478,0.0738707,0.05076668,0.003937008,0.098036676,0.014737878,0.727595317,0.03105574,46498,1.20436179,36.13085371
85050,2808060.00,86359,25736,20,12307,13429,1554,628,57,2333,189,23323,669,28753,0.478201741,0.521798259,0.054046534,0.021841199,0.001982402,0.081139359,0.006573227,0.811150141,0.023267137,140403,4.883073071,97.66146141
85050,2055510.00,86359,25736,10,12307,13429,1554,628,57,2333,189,23323,669,28753,0.478201741,0.521798259,0.054046534,0.021841199,0.001982402,0.081139359,0.006573227,0.811150141,0.023267137,205551,7.148854033,71.48854033
85050,1241075.00,86359,25736,5,12307,13429,1554,628,57,2333,189,23323,669,28753,0.478201741,0.521798259,0.054046534,0.021841199,0.001982402,0.081139359,0.006573227,0.811150141,0.023267137,248215,8.632664418,43.16332209
85050,704760.00,86359,25736,30,12307,13429,1554,628,57,2333,189,23323,669,28753,0.478201741,0.521798259,0.054046534,0.021841199,0.001982402,0.081139359,0.006573227,0.811150141,0.023267137,23492,0.817027788,24.51083365
85051,8989800.00,41298,40375,10,20242,20133,1899,3119,174,15661,1578,27233,8112,57776,0.501349845,0.498650155,0.032868319,0.053984353,0.003011631,0.27106411,0.027312379,0.471354888,0.14040432,898980,15.55974799,155.5974799
85051,8417350.00,41298,40375,5,20242,20133,1899,3119,174,15661,1578,27233,8112,57776,0.501349845,0.498650155,0.032868319,0.053984353,0.003011631,0.27106411,0.027312379,0.471354888,0.14040432,1683470,29.13787732,145.6893866
85051,8215780.00,41298,40375,20,20242,20133,1899,3119,174,15661,1578,27233,8112,57776,0.501349845,0.498650155,0.032868319,0.053984353,0.003011631,0.27106411,0.027312379,0.471354888,0.14040432,410789,7.110028385,142.2005677
85051,1772250.00,41298,40375,30,20242,20133,1899,3119,174,15661,1578,27233,8112,57776,0.501349845,0.498650155,0.032868319,0.053984353,0.003011631,0.27106411,0.027312379,0.471354888,0.14040432,59075,1.022483384,30.67450152
85053,6191200.00,49114,28480,20,14379,14101,875,1559,101,5812,719,23538,2767,35371,0.504880618,0.495119382,0.02473778,0.044075655,0.002855447,0.1643154,0.020327387,0.665460405,0.078227927,309560,8.751802324,175.0360465
85053,6024180.00,49114,28480,10,14379,14101,875,1559,101,5812,719,23538,2767,35371,0.504880618,0.495119382,0.02473778,0.044075655,0.002855447,0.1643154,0.020327387,0.665460405,0.078227927,602418,17.03140991,170.3140991
85053,4696115.00,49114,28480,5,14379,14101,875,1559,101,5812,719,23538,2767,35371,0.504880618,0.495119382,0.02473778,0.044075655,0.002855447,0.1643154,0.020327387,0.665460405,0.078227927,939223,26.55347601,132.7673801
85053,1620210.00,49114,28480,30,14379,14101,875,1559,101,5812,719,23538,2767,35371,0.504880618,0.495119382,0.02473778,0.044075655,0.002855447,0.1643154,0.020327387,0.665460405,0.078227927,54007,1.526872297,45.8061689
85083,0.00,104854,18104,5,9100,9004,1761,509,50,1708,148,15694,441,20311,0.502651348,0.497348652,0.086701787,0.025060312,0.00246172,0.084092364,0.007286692,0.772684752,0.021712373,0,0,0
85083,0.00,104854,18104,10,9100,9004,1761,509,50,1708,148,15694,441,20311,0.502651348,0.497348652,0.086701787,0.025060312,0.00246172,0.084092364,0.007286692,0.772684752,0.021712373,0,0,0
85083,0.00,104854,18104,20,9100,9004,1761,509,50,1708,148,15694,441,20311,0.502651348,0.497348652,0.086701787,0.025060312,0.00246172,0.084092364,0.007286692,0.772684752,0.021712373,0,0,0
85083,0.00,104854,18104,30,9100,9004,1761,509,50,1708,148,15694,441,20311,0.502651348,0.497348652,0.086701787,0.025060312,0.00246172,0.084092364,0.007286692,0.772684752,0.021712373,0,0,0
85085,3540160.00,86786,17517,20,8651,8866,1575,579,92,1725,216,15140,516,19843,0.493863104,0.506136896,0.079373079,0.029179056,0.004636396,0.086932419,0.010885451,0.762989467,0.026004132,177008,8.920425339,178.4085068
85085,2226910.00,86786,17517,10,8651,8866,1575,579,92,1725,216,15140,516,19843,0.493863104,0.506136896,0.079373079,0.029179056,0.004636396,0.086932419,0.010885451,0.762989467,0.026004132,222691,11.22264779,112.2264779
85085,1533110.00,86786,17517,5,8651,8866,1575,579,92,1725,216,15140,516,19843,0.493863104,0.506136896,0.079373079,0.029179056,0.004636396,0.086932419,0.010885451,0.762989467,0.026004132,306622,15.45240135,77.26200675
85085,1338090.00,86786,17517,30,8651,8866,1575,579,92,1725,216,15140,516,19843,0.493863104,0.506136896,0.079373079,0.029179056,0.004636396,0.086932419,0.010885451,0.762989467,0.026004132,44603,2.247795192,67.43385577
85086,4516660.00,94526,40495,20,20373,20122,1319,1123,132,3926,644,37125,1363,45632,0.503099148,0.496900852,0.028905154,0.024609923,0.002892707,0.086036115,0.014112903,0.813573808,0.02986939,225833,4.949005084,98.98010168
85086,3835430.00,94526,40495,10,20373,20122,1319,1123,132,3926,644,37125,1363,45632,0.503099148,0.496900852,0.028905154,0.024609923,0.002892707,0.086036115,0.014112903,0.813573808,0.02986939,383543,8.405132363,84.05132363
85086,2622515.00,94526,40495,5,20373,20122,1319,1123,132,3926,644,37125,1363,45632,0.503099148,0.496900852,0.028905154,0.024609923,0.002892707,0.086036115,0.014112903,0.813573808,0.02986939,524503,11.49419267,57.47096336
85086,1318290.00,94526,40495,30,20373,20122,1319,1123,132,3926,644,37125,1363,45632,0.503099148,0.496900852,0.028905154,0.024609923,0.002892707,0.086036115,0.014112903,0.813573808,0.02986939,43943,0.962986501,28.88959502
85087,121200.00,68448,7708,20,3969,3739,227,131,24,537,105,7268,160,8452,0.514919564,0.485080436,0.026857549,0.01549929,0.002839565,0.063535258,0.012423095,0.859914813,0.018930431,6060,0.716990062,14.33980123
85087,102530.00,68448,7708,10,3969,3739,227,131,24,537,105,7268,160,8452,0.514919564,0.485080436,0.026857549,0.01549929,0.002839565,0.063535258,0.012423095,0.859914813,0.018930431,10253,1.21308566,12.1308566
85087,85800.00,68448,7708,30,3969,3739,227,131,24,537,105,7268,160,8452,0.514919564,0.485080436,0.026857549,0.01549929,0.002839565,0.063535258,0.012423095,0.859914813,0.018930431,2860,0.338381448,10.15144345
85087,60230.00,68448,7708,5,3969,3739,227,131,24,537,105,7268,160,8452,0.514919564,0.485080436,0.026857549,0.01549929,0.002839565,0.063535258,0.012423095,0.859914813,0.018930431,12046,1.425224799,7.126123994
85118,1806860.00,65304,12246,20,5927,6319,181,150,22,708,119,11756,227,13163,0.483994774,0.516005226,0.013750665,0.011395579,0.001671352,0.053787131,0.009040492,0.893109474,0.017245309,90343,6.863404999,137.2681
85118,1597810.00,65304,12246,10,5927,6319,181,150,22,708,119,11756,227,13163,0.483994774,0.516005226,0.013750665,0.011395579,0.001671352,0.053787131,0.009040492,0.893109474,0.017245309,159781,12.13864621,121.3864621
85118,1125875.00,65304,12246,5,5927,6319,181,150,22,708,119,11756,227,13163,0.483994774,0.516005226,0.013750665,0.011395579,0.001671352,0.053787131,0.009040492,0.893109474,0.017245309,225175,17.10666261,85.53331307
85118,670950.00,65304,12246,30,5927,6319,181,150,22,708,119,11756,227,13163,0.483994774,0.516005226,0.013750665,0.011395579,0.001671352,0.053787131,0.009040492,0.893109474,0.017245309,22365,1.699080757,50.9724227
85119,2878220.00,49449,21219,20,10338,10881,288,344,62,2209,340,19909,807,23959,0.487204864,0.512795136,0.012020535,0.014357861,0.002587754,0.092199174,0.014190909,0.830961225,0.033682541,143911,6.006552861,120.1310572
85119,2635510.00,49449,21219,10,10338,10881,288,344,62,2209,340,19909,807,23959,0.487204864,0.512795136,0.012020535,0.014357861,0.002587754,0.092199174,0.014190909,0.830961225,0.033682541,263551,11.00008348,110.0008348
85119,2208015.00,49449,21219,5,10338,10881,288,344,62,2209,340,19909,807,23959,0.487204864,0.512795136,0.012020535,0.014357861,0.002587754,0.092199174,0.014190909,0.830961225,0.033682541,441603,18.43161234,92.15806169
85119,951150.00,49449,21219,30,10338,10881,288,344,62,2209,340,19909,807,23959,0.487204864,0.512795136,0.012020535,0.014357861,0.002587754,0.092199174,0.014190909,0.830961225,0.033682541,31705,1.323302308,39.69906924
85120,8155820.00,38373,28168,20,13771,14397,334,449,61,4084,558,25756,1673,32915,0.4888881,0.5111119,0.010147349,0.013641197,0.001853258,0.124077168,0.016952757,0.78250038,0.05082789,407791,12.38921464,247.7842929
85120,7630720.00,38373,28168,10,13771,14397,334,449,61,4084,558,25756,1673,32915,0.4888881,0.5111119,0.010147349,0.013641197,0.001853258,0.124077168,0.016952757,0.78250038,0.05082789,763072,23.18310801,231.8310801
85120,6587780.00,38373,28168,5,13771,14397,334,449,61,4084,558,25756,1673,32915,0.4888881,0.5111119,0.010147349,0.013641197,0.001853258,0.124077168,0.016952757,0.78250038,0.05082789,1317556,40.02904451,200.1452225
85120,2589510.00,38373,28168,30,13771,14397,334,449,61,4084,558,25756,1673,32915,0.4888881,0.5111119,0.010147349,0.013641197,0.001853258,0.124077168,0.016952757,0.78250038,0.05082789,86317,2.622421388,78.67264165
85122,8667920.00,46201,50942,10,24741,26201,1228,2938,189,20667,3311,36168,9943,74444,0.485669978,0.514330022,0.016495621,0.039465907,0.002538821,0.277618075,0.044476385,0.485841707,0.133563484,866792,11.64354414,116.4354414
85122,8563410.00,46201,50942,5,24741,26201,1228,2938,189,20667,3311,36168,9943,74444,0.485669978,0.514330022,0.016495621,0.039465907,0.002538821,0.277618075,0.044476385,0.485841707,0.133563484,1712682,23.00631347,115.0315674
85122,7472140.00,46201,50942,20,24741,26201,1228,2938,189,20667,3311,36168,9943,74444,0.485669978,0.514330022,0.016495621,0.039465907,0.002538821,0.277618075,0.044476385,0.485841707,0.133563484,373607,5.018631455,100.3726291
85122,2467980.00,46201,50942,30,24741,26201,1228,2938,189,20667,3311,36168,9943,74444,0.485669978,0.514330022,0.016495621,0.039465907,0.002538821,0.277618075,0.044476385,0.485841707,0.133563484,82266,1.105072269,33.15216807
85123,571740.00,43314,10677,5,5250,5427,103,565,35,3624,557,8295,1645,14824,0.491711155,0.508288845,0.006948192,0.038113869,0.002361036,0.24446843,0.037574204,0.559565569,0.110968699,114348,7.713707501,38.56853751
85123,477790.00,43314,10677,10,5250,5427,103,565,35,3624,557,8295,1645,14824,0.491711155,0.508288845,0.006948192,0.038113869,0.002361036,0.24446843,0.037574204,0.559565569,0.110968699,47779,3.223084188,32.23084188
85123,333800.00,43314,10677,20,5250,5427,103,565,35,3624,557,8295,1645,14824,0.491711155,0.508288845,0.006948192,0.038113869,0.002361036,0.24446843,0.037574204,0.559565569,0.110968699,16690,1.125876956,22.51753913
85123,70320.00,43314,10677,30,5250,5427,103,565,35,3624,557,8295,1645,14824,0.491711155,0.508288845,0.006948192,0.038113869,0.002361036,0.24446843,0.037574204,0.559565569,0.110968699,2344,0.158121964,4.743658931
85128,3396655.00,41046,14823,5,7263,7560,203,1280,49,5895,2093,9263,2655,21438,0.489981785,0.510018215,0.009469167,0.059707062,0.002285661,0.274979009,0.097630376,0.432083217,0.123845508,679331,31.68817054,158.4408527
85128,2817080.00,41046,14823,10,7263,7560,203,1280,49,5895,2093,9263,2655,21438,0.489981785,0.510018215,0.009469167,0.059707062,0.002285661,0.274979009,0.097630376,0.432083217,0.123845508,281708,13.14059147,131.4059147
85128,2229820.00,41046,14823,20,7263,7560,203,1280,49,5895,2093,9263,2655,21438,0.489981785,0.510018215,0.009469167,0.059707062,0.002285661,0.274979009,0.097630376,0.432083217,0.123845508,111491,5.200625058,104.0125012
85128,645870.00,41046,14823,30,7263,7560,203,1280,49,5895,2093,9263,2655,21438,0.489981785,0.510018215,0.009469167,0.059707062,0.002285661,0.274979009,0.097630376,0.432083217,0.123845508,21529,1.004244799,30.12734397
85131,3561355.00,33945,18017,5,12475,5542,829,1879,983,10180,739,8305,5850,28765,0.692401621,0.307598379,0.028819746,0.06532244,0.034173475,0.353902312,0.025690944,0.288718929,0.203372154,712271,24.76172432,123.8086216
85131,3515160.00,33945,18017,10,12475,5542,829,1879,983,10180,739,8305,5850,28765,0.692401621,0.307598379,0.028819746,0.06532244,0.034173475,0.353902312,0.025690944,0.288718929,0.203372154,351516,12.22026769,122.2026769
85131,2927820.00,33945,18017,20,12475,5542,829,1879,983,10180,739,8305,5850,28765,0.692401621,0.307598379,0.028819746,0.06532244,0.034173475,0.353902312,0.025690944,0.288718929,0.203372154,146391,5.089205632,101.7841126
85131,812250.00,33945,18017,30,12475,5542,829,1879,983,10180,739,8305,5850,28765,0.692401621,0.307598379,0.028819746,0.06532244,0.034173475,0.353902312,0.025690944,0.288718929,0.203372154,27075,0.941248044,28.23744133
85132,2021900.00,50725,33556,20,24971,8585,399,2356,71,9813,4170,23227,4152,44188,0.744159018,0.255840982,0.009029601,0.053317643,0.001606771,0.222073866,0.094369512,0.525640445,0.093962162,101095,2.287838327,45.75676654
85132,1989500.00,50725,33556,10,24971,8585,399,2356,71,9813,4170,23227,4152,44188,0.744159018,0.255840982,0.009029601,0.053317643,0.001606771,0.222073866,0.094369512,0.525640445,0.093962162,198950,4.50235358,45.0235358
85132,1623210.00,50725,33556,5,24971,8585,399,2356,71,9813,4170,23227,4152,44188,0.744159018,0.255840982,0.009029601,0.053317643,0.001606771,0.222073866,0.094369512,0.525640445,0.093962162,324642,7.346836245,36.73418123
85132,619650.00,50725,33556,30,24971,8585,399,2356,71,9813,4170,23227,4152,44188,0.744159018,0.255840982,0.009029601,0.053317643,0.001606771,0.222073866,0.094369512,0.525640445,0.093962162,20655,0.467434598,14.02303793
85137,549245.00,54868,2329,5,1155,1174,12,22,3,917,37,2018,309,3318,0.495920996,0.504079004,0.003616637,0.0066305,0.000904159,0.276371308,0.011151296,0.608197709,0.093128391,109849,33.10699216,165.5349608
85137,476310.00,54868,2329,10,1155,1174,12,22,3,917,37,2018,309,3318,0.495920996,0.504079004,0.003616637,0.0066305,0.000904159,0.276371308,0.011151296,0.608197709,0.093128391,47631,14.35533454,143.5533454
85137,466360.00,54868,2329,20,1155,1174,12,22,3,917,37,2018,309,3318,0.495920996,0.504079004,0.003616637,0.0066305,0.000904159,0.276371308,0.011151296,0.608197709,0.093128391,23318,7.027727547,140.5545509
85137,100920.00,54868,2329,30,1155,1174,12,22,3,917,37,2018,309,3318,0.495920996,0.504079004,0.003616637,0.0066305,0.000904159,0.276371308,0.011151296,0.608197709,0.093128391,3364,1.013863773,30.4159132
85138,66700.00,70946,33633,10,16761,16872,1873,3741,195,8242,1103,25056,3551,43761,0.498349835,0.501650165,0.042800667,0.085487078,0.004456022,0.188341217,0.025205091,0.572564612,0.081145312,6670,0.15241882,1.524188204
85138,55825.00,70946,33633,5,16761,16872,1873,3741,195,8242,1103,25056,3551,43761,0.498349835,0.501650165,0.042800667,0.085487078,0.004456022,0.188341217,0.025205091,0.572564612,0.081145312,11165,0.255135852,1.275679258
85138,48920.00,70946,33633,20,16761,16872,1873,3741,195,8242,1103,25056,3551,43761,0.498349835,0.501650165,0.042800667,0.085487078,0.004456022,0.188341217,0.025205091,0.572564612,0.081145312,2446,0.055894518,1.117890359
